2.183996051938260052e+01 1.512553122837340958e+01
7.959030266268368337e+01 4.390686792623554879e+01
1.517749766938784362e+01 1.924110582255957880e+01
3.211304404327752593e+01 3.499604467205945468e+01
7.596564751841195573e+01 5.659020945951034776e+01
1.571009934121765284e+01 6.731693122627824266e+00
1.870881536154687552e+01 3.339977445732250061e+01
7.491719537117896266e+01 4.854000847809929553e+01
1.581499278614967707e+01 2.104311803770215406e+01
1.253126593047073811e+01 1.311951157822744563e+01
3.179455401234158707e+00 8.700586526425883704e+00
1.962392084890134925e+01 1.523304166499125145e+01
8.480295353628876853e+01 5.105605260511519816e+01
-4.443140194
8.697955245423341353e+01 5.540939813931378666e+01
1.768522550288482620e+01 1.496011468827016522e+01
3.485430600638262888e+01 3.577362049021729717e+01
3.376355837160927020e+00 1.597905848334925383e-01
1.831927530599075027e+01 1.874740473955615627e+01
1.043885006136104465e+00 1.642055379842222163e+00
-6.494373149
4.377797656328867504e+01 8.469654945846144756e+01
3.270144025671294230e+01 3.154531758359532745e+01
5.542773561054866599e-03 -1.447720346250993995e+00
7.377314277130574283e+01 5.152272548336087965e+01
1.033148974823996369e+00 1.386924674671670488e+01
1.698714420308042250e+01 2.329851808481534903e+01
5.652306283883417493e+00 5.211987237319806177e+00
4.860045128574824957e+01 9.015400397717498038e+01
-3.563549367
-10.0410158
3.460038059397205501e+01 3.527459254625772900e+01
4.590729481487406893e+00 1.902547332201205865e+00
1.415130115180667580e+01 2.708553161737129145e+01
2.346818960734457349e+01 6.513323804959108898e+00
7.713648127440434266e+00 -4.503605857083443631e+00
-13.38093359
1.308442789625792280e+01 1.554764997415719208e+01
4.799117619719019956e+01 8.970160282420650333e+01
7.604581491650725411e+01 5.321947100062766367e+01
1.072418580925028664e+01 1.500110803332090015e+01
3.407067408817242438e+01 2.490057911163760451e+01
-6.856250518900266488e-01 6.487895060400250102e+00
2.011516743884421388e+01 1.173491295407886170e+01
-4.129387031076556802e-01 1.227591326150004214e+01
-5.644745299
7.700809770614374372e+01 5.061532931178204109e+01
2.464743846199760924e+01 2.363394986779032081e+01
4.879596045062748289e+01 8.135403622711399407e+01
3.846742193121930331e+00 -4.495024461173835917e+00
-12.9500077
1.751260386924718304e+01 7.080889453390199151e+00
7.710680670653873392e+01 5.041026249513264901e+01
9.114078815591183158e+00 2.153845147494463319e+00
5.955797549050954487e+00 1.669875576191725131e+01
-13.56707207
6.519052215402709294e+00 6.947003661809195485e+00
-2.499513098033065539e+00 2.182096904803969561e+00
1.267090813854547804e+01 1.361280364739011084e+01
1.488635119793568862e+01 1.020001460573690721e+01
1.483411088557016422e+00 3.537518309259441551e+00
3.441760115820716237e+01 2.734900409648014019e+01
-1.136571786222892566e+00 1.346576884805094743e+00
4.452230185303267262e+01 9.200671486614778871e+01
1.302258874665113630e+01 2.142193777121205045e+01
-6.589466494
-4.297484135
3.239949557067023989e+01 3.030876476381564899e+01
-8.571220604
-3.193648779487416878e+00 4.123851652510703403e+00
9.586251210778481635e+00 -7.515142090180683132e-01
8.779679106995345705e+01 4.726849907563026676e+01
2.581837436189537094e+00 -1.776197291730518213e+00
-17.92694642
3.280638523247451133e+01 3.119862750334251800e+01
